Address,PSI Status,PSI Error,Performance Score,Total Size Savings (Bytes),Total Time Savings (ms),Total Requests,Total Page Size (Bytes),HTML Size (Bytes),HTML Count,Image Size (Bytes),Image Count,CSS Size (Bytes),CSS Count,JavaScript Size (Bytes),JavaScript Count,Font Size (Bytes),Font Count,Media Size (Bytes),Media Count,Other Size (Bytes),Other Count,Third Party Size (Bytes),Third Party Count,Core Web Vitals Assessment,CrUX First Contentful Paint Time (ms),CrUX First Contentful Paint Category,CrUX First Input Delay Time (ms),CrUX First Input Delay Category,CrUX Largest Contentful Paint Time (ms),CrUX Largest Contentful Paint Category,CrUX Cumulative Layout Shift,CrUX Cumulative Layout Shift Category,CrUX Interaction to Next Paint Category,CrUX Interaction to Next Paint (ms),CrUX Time to First Byte Category,CrUX Time to First Byte (ms),Eliminate Render-Blocking Resources Savings (ms),Defer Offscreen Images Savings (ms),Efficiently Encode Images Savings (ms),Properly Size Images Savings (ms),Minify CSS Savings (ms),Minify JavaScript Savings (ms),Reduce Unused CSS Savings (ms),Reduce Unused JavaScript Savings (ms),Serve Images in Next-Gen Formats Savings (ms),Enable Text Compression Savings (ms),Preconnect to Required Origins Savings (ms),Server Response Times (TTFB) (ms),Multiple Redirects Savings (ms),Preload Key Requests Savings (ms),Use Video Format for Animated Images Savings (ms),Total Image Optimization Savings (ms),Avoid Serving Legacy JavaScript to Modern Browsers Savings (Bytes)
https://www.oetker.co.uk/recipes/s/cookies-and-biscuits/cookies,Success,NA,34,437677,2558,75,1636003,45878,2,251172,11,14793,2,1160605,40,141404,4,0,0,22151,16,761620,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2520,0,0,0,38,0,0,0,0,24759
https://www.oetker.co.uk/products/s/home-baking/pud-in-a-mug,Success,NA,59,438446,2285,78,1629206,41699,2,217305,11,14792,2,1192009,43,141403,4,0,0,21998,16,727520,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2100,0,0,0,35,0,0,0,0,24749
https://www.oetker.co.uk/recipes/r/lemon-duffins,Success,NA,30,452665,2158,87,1756302,84996,2,301046,14,16140,3,1145031,44,184159,5,0,0,24930,19,812429,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,150,0,0,0,0,0,1950,0,0,0,58,0,0,0,150,24687
https://www.oetker.co.uk/about/compliance,Success,NA,35,438950,2133,73,1477541,36249,2,117352,10,14794,2,1145454,40,141404,4,0,0,22288,15,627720,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,1950,0,0,0,33,0,0,0,0,24761
https://www.oetker.co.uk/recipes/r/jubilee-cake,Success,NA,30,452664,2923,86,1757711,84885,2,302574,13,16141,3,1145043,44,184168,5,0,0,24900,19,813957,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,0,2400,0,0,0,73,0,0,0,450,24677
https://www.oetker.co.uk/about/management-approach,Success,NA,68,438951,2809,73,1422061,37994,2,60060,10,14794,2,1145525,40,141403,4,0,0,22285,15,570643,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2750,0,0,0,59,0,0,0,0,24761
https://www.oetker.co.uk/products/s/home-baking/icings-marzipan,Success,NA,37,439064,2164,77,1595153,42724,2,182425,10,14792,2,1192038,43,141402,4,0,0,21772,16,692642,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2130,0,0,0,34,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/s/occasions/afternoon-tea,Success,NA,32,446836,2723,77,1643842,94409,2,222251,11,14793,2,1145527,40,141403,4,0,0,25459,18,732664,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2520,0,0,0,53,0,0,0,0,24761
https://www.oetker.co.uk/products/p/christmas-glittery-writing-icing-6-x-76g,Success,NA,26,388080,2256,80,1591243,71232,2,247254,14,16141,3,1053502,38,179282,5,0,0,23832,18,758829,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2060,0,0,0,46,0,0,0,0,24611
https://www.oetker.co.uk/products/c/pizza,Success,NA,56,438366,2308,80,1666310,50424,2,224150,13,14792,2,1213368,44,141403,4,0,0,22173,15,734528,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2200,0,0,0,108,0,0,0,0,24759
https://www.oetker.co.uk/recipes/s/dietary-requirements/gluten-free,Success,NA,33,437605,2324,75,1688286,46259,2,303004,12,14793,2,1160522,40,141404,4,0,0,22304,15,813517,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2290,0,0,0,34,0,0,0,0,24761
https://www.oetker.co.uk/inspiration/s/occasions/birthday,Success,NA,27,428702,2548,73,1583533,104689,2,157871,11,14794,2,1142760,39,141402,4,0,0,22017,15,668087,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2330,0,0,0,68,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/articles/oops-moments,Success,NA,37,438965,2752,73,1533311,40980,2,168427,10,14793,2,1145701,40,141402,4,0,0,22008,15,678904,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2690,0,0,0,62,0,0,0,0,24751
https://www.oetker.co.uk/recipes/s/traybakes/blondies,Success,NA,32,437754,2384,75,1743964,45501,2,359679,11,14794,2,1160452,40,141402,4,0,0,22136,16,869975,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2310,0,0,0,74,0,0,0,0,24751
https://www.oetker.co.uk/recipes/s/traybakes/brownies,Success,NA,32,437576,2536,75,1711156,45634,2,326654,12,14793,2,1160532,40,141401,4,0,0,22142,15,837031,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2500,0,0,0,36,0,0,0,0,24749
https://www.oetker.co.uk/recipes/c/desserts,Success,NA,33,437481,2639,80,1669669,49389,2,238251,11,14792,2,1193799,44,141403,4,0,0,32035,17,758568,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2600,0,0,0,39,0,0,0,0,24749
https://www.oetker.co.uk/inspiration/articles/tiktok-baking-trends,Success,NA,38,2541793,35470,669,120124741,236598,10,22554835,271,17287,3,7953276,130,1158130,28,87894243,16,310372,211,119230772,634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,26220,8340,0,NA,50,0,0,0,8340,46117
https://www.oetker.co.uk/recipes/r/unicorn-and-rainbow-cupcakes,Success,NA,31,452665,2981,87,1785392,87611,2,326935,14,16142,3,1145032,44,184160,5,0,0,25512,19,838470,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,450,0,0,0,0,0,2400,0,0,0,131,0,0,0,450,24687
https://www.oetker.co.uk/inspiration/fathers-day-bakes,Success,NA,32,452891,3255,75,1664247,87372,2,251434,11,14793,2,1145555,40,141402,4,0,0,23691,16,761720,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3170,0,0,0,85,0,0,0,0,24761
https://www.oetker.co.uk/recipes,Success,NA,35,619606,3528,76,2034239,42985,2,652055,14,14793,2,1161016,39,141402,4,0,0,21988,15,1162470,43,NA,946000,Good,NA,NA,NA,NA,"0,000",Good,NA,NA,Good,366,0,590,0,150,0,0,150,2600,0,0,0,38,0,0,0,740,24749
https://www.oetker.co.uk/products/s/home-baking/food-colours,Success,NA,36,438653,2210,78,1602695,43736,2,188548,11,14792,2,1192069,43,141403,4,0,0,22147,16,698955,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2140,0,0,0,70,0,0,0,0,24751
https://www.oetker.co.uk/recipes/c/muffins,Success,NA,52,436725,2594,87,1598607,47241,2,168752,17,14792,2,1193669,44,141403,4,0,0,32750,18,689773,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2550,0,0,0,44,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/s/occasions/easter,Success,NA,34,465832,3133,75,1739968,126613,2,286975,11,14792,2,1145452,40,141402,4,0,0,24734,16,797330,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2920,0,0,0,63,0,0,0,0,24749
https://www.oetker.co.uk/products/s/home-baking/baking-mixes,Success,NA,35,439011,1665,77,1600589,47580,2,182416,10,14792,2,1192273,43,141402,4,0,0,22126,16,693020,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1590,0,0,0,75,0,0,0,0,24749
https://www.oetker.co.uk/recipes/s/dietary-requirements/vegan,Success,NA,59,438888,2288,74,1649311,46400,2,264095,10,14792,2,1160476,40,141402,4,0,0,22146,16,774418,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2250,0,0,0,38,0,0,0,0,24751
https://www.oetker.co.uk/inspiration/s/occasions/celebration,Success,NA,56,430593,2707,74,1569947,98983,2,146828,11,14792,2,1145665,40,141402,4,0,0,22277,15,657532,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,150,2490,0,0,0,67,0,0,0,0,24759
https://www.oetker.co.uk/recipes/s/desserts/jelly-recipes,Success,NA,34,437598,2742,75,1666473,45061,2,282479,12,14794,2,1160780,40,141403,4,0,0,21956,15,793118,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2700,0,0,0,42,0,0,0,0,24759
https://www.oetker.co.uk/inspiration/children,Success,NA,53,453235,3450,75,1646656,85070,2,235853,11,14793,2,1145569,40,141402,4,0,0,23969,16,746057,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,150,0,0,0,3230,0,0,0,70,0,0,0,150,24761
https://www.oetker.co.uk/inspiration/s/occasions/halloween,Success,NA,26,432083,2603,73,1484742,57920,2,102884,10,14793,2,1145599,40,141402,4,0,0,22144,15,613397,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2550,0,0,0,53,0,0,0,0,24749
https://www.oetker.co.uk/inspiration/s/occasions/every-day-bake,Success,NA,33,430592,2327,74,1566866,106176,2,136296,10,14794,2,1145580,40,141403,4,0,0,22617,16,647125,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2250,0,0,0,77,0,0,0,0,24749
https://www.oetker.co.uk/recipes/r/chocolate-orange-trifle,Success,NA,33,452689,2457,86,1739967,105701,2,263773,12,16140,3,1145033,44,184161,5,0,0,25159,20,775505,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,0,0,0,0,0,2100,0,0,0,57,0,0,0,300,24687
https://www.oetker.co.uk/recipes/c/cookies-and-biscuits,Success,NA,49,437522,2294,80,1646072,49141,2,215314,11,14794,2,1193636,44,141404,4,0,0,31783,17,735306,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,2250,0,0,0,44,0,0,0,0,24751
https://www.oetker.co.uk/recipes/r/chocolate-and-salted-caramel-cake,Success,NA,33,452657,2955,87,1859782,100617,2,389020,14,16139,3,1145134,44,184168,5,0,0,24704,19,900527,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,0,0,0,0,150,2450,0,0,0,55,0,0,0,300,24685
https://sikkertrafik.dk/undervisning/skole/skolepatrulje/,Success,NA,52,800597,4302,31,924132,103710,2,160175,2,28028,3,516432,16,114617,7,0,0,1170,1,378466,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1922,450,0,0,0,0,70,520,0,0,NA,1270,0,0,0,450,20198
https://sikkertrafik.dk/vores-historie/,Success,NA,44,792961,5098,30,827981,112023,2,24608,1,28028,3,524274,15,137884,8,0,0,1164,1,386303,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1613,800,0,0,0,0,0,1250,0,0,NA,1285,0,0,0,800,20198
https://sikkertrafik.dk/undervisning/skole/0-3-klasse/min-trafikbog/,Success,NA,53,930787,4887,30,828649,102564,2,35398,1,28028,3,546880,16,114615,7,0,0,1164,1,408906,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1937,450,0,0,0,0,40,940,0,150,NA,1330,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/skole/4-6-klasse/,Success,NA,23,961807,4347,34,970168,101000,2,103201,3,28028,3,622157,17,114618,7,0,0,1164,2,484186,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1387,450,0,0,0,0,150,1350,0,0,NA,830,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/skole/0-3-klasse/gaproven/gaproven/,Success,NA,42,934105,4131,30,839424,102915,2,49562,1,28028,3,543137,16,114618,7,0,0,1164,1,405166,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1914,450,0,0,0,0,150,900,0,0,NA,567,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/skole/0-3-klasse/gaproven/,Success,NA,40,969247,4939,34,1024696,100685,2,154312,3,28028,3,625902,17,114605,7,0,0,1164,2,487918,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904,450,0,0,0,0,180,1380,0,0,NA,1025,0,0,0,450,20198
https://sikkertrafik.dk/vores-medarbejdere/,Success,NA,60,772924,5944,28,782151,114068,2,0,0,28028,3,524274,15,114617,7,0,0,1164,1,386302,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,710,0,0,0,0,150,940,0,0,NA,2037,0,0,0,710,20198
https://sikkertrafik.dk/undervisning/skole/0-3-klasse/,Success,NA,56,917142,4323,32,843468,102344,2,54189,3,28028,3,543138,16,114604,7,0,0,1165,1,405154,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,450,0,0,0,0,0,820,0,0,NA,1136,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/skole/,Success,NA,55,971019,5310,35,905188,100955,2,38262,4,28028,3,622163,17,114615,7,0,0,1165,2,484190,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,450,0,0,0,0,150,1200,0,0,NA,1617,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/bornehave/musik-og-historier/,Success,NA,47,1005451,4889,39,1076015,100980,2,155049,5,28028,3,613677,17,176575,9,0,0,1706,3,616858,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1891,450,150,0,0,0,150,530,300,0,NA,1268,0,0,0,900,20198
https://sikkertrafik.dk/undervisning/knallert/knallertunderviser/teoriprove/,Success,NA,38,853305,4871,30,816314,100457,2,29285,1,28028,3,519494,15,137885,8,0,0,1165,1,381525,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1779,450,0,0,0,0,100,630,0,0,NA,1912,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/knallert/knallertunderviser/,Success,NA,68,846412,4068,32,810314,101813,2,40415,4,28028,3,524276,15,114617,7,0,0,1165,1,386305,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,450,0,0,0,0,300,1050,0,0,NA,189,0,0,0,450,20198
https://sikkertrafik.dk/undervisning/,Success,NA,53,867096,3560,30,942667,100459,2,170391,2,28028,3,528018,15,114606,7,0,0,1165,1,390036,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,450,0,0,0,0,150,900,0,0,NA,152,0,0,0,450,20198
https://sikkertrafik.dk/til-toppen/kampagner/tidligere-kampagner/nederen-foraeldre-2014-2020/,Success,NA,70,825380,3403,33,863024,105866,2,74339,4,28028,3,515749,15,137877,8,0,0,1165,1,377772,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,590,0,0,0,0,290,450,0,0,NA,163,0,0,0,590,20198
https://sikkertrafik.dk/til-toppen/kampagner/hjelm-har-alle-dage-vaeret-en-god-ide/,Success,NA,55,1150225,5213,50,1603025,103391,3,480738,13,60224,5,795264,17,154914,8,0,0,8494,4,539151,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892,450,0,0,0,0,300,2050,0,0,NA,371,0,0,0,450,29330
https://sikkertrafik.dk/til-toppen/kampagner/,Success,NA,57,826758,3792,30,892727,104106,2,120552,2,28028,3,524275,15,114601,7,0,0,1165,1,386288,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,450,0,0,0,0,150,900,0,0,NA,208,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/trailer/hvad-er-boden-for-at-kore-med-for-stor-trailer-med-kategori-b-korekort/,Success,NA,62,930649,3537,30,845640,98531,2,0,0,28028,3,603300,16,114616,7,0,0,1165,2,465328,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650,450,0,0,0,0,200,1100,0,0,NA,87,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/trailer/hvor-langt-ma-ting-stikke-ud-over-en-trailer/,Success,NA,59,904799,3356,30,837280,98698,2,0,0,28028,3,594773,16,114616,7,0,0,1165,2,456801,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1759,450,0,0,0,0,150,750,0,0,NA,97,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/elektrisk-lobehjul/ma-man-kore-fuld-pa-el-lobehjul/,Success,NA,51,930866,3987,30,845463,98356,2,0,0,28028,3,603299,16,114615,7,0,0,1165,2,465326,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1753,450,0,0,0,0,220,1270,0,0,NA,74,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/elektrisk-lobehjul/er-el-lobehjul-med-saede-lovligt/,Success,NA,53,907125,2558,30,836788,98202,2,0,0,28028,3,594776,16,114617,7,0,0,1165,2,456805,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597,450,0,0,0,0,150,280,0,0,NA,81,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/el-cykel/ma-man-kore-fuld-pa-el-cykel/,Success,NA,43,930702,3459,30,845799,98690,2,0,0,28028,3,603301,16,114615,7,0,0,1165,2,465328,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1698,450,0,0,0,0,0,1070,0,0,NA,91,0,0,0,450,20198
https://sikkertrafik.dk/saenk-farten/,Success,NA,57,1083967,5367,53,1307506,102188,3,184063,14,60246,5,795250,17,154912,8,0,0,10847,6,535575,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,450,0,0,0,0,300,1950,150,0,NA,156,0,0,0,600,29329
https://sikkertrafik.dk/rad-og-viden/tunge-koretojer/bus/,Success,NA,45,877872,3825,32,1055706,99759,2,217362,2,28028,3,594775,16,114617,7,0,0,1165,2,456804,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,450,0,0,0,0,170,990,0,0,NA,165,0,0,0,450,20198
https://sikkertrafik.dk/sikker-trafik-svarer/,Success,NA,70,768997,2819,28,780548,112469,2,0,0,28028,3,524275,15,114611,7,0,0,1165,1,386298,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607,410,0,0,0,0,0,690,0,0,NA,112,0,0,0,410,20198
https://sikkertrafik.dk/rad-og-viden/tunge-koretojer/lastbil/,Success,NA,41,878681,3992,32,947968,99948,2,109439,2,28028,3,594776,16,114612,7,0,0,1165,2,456800,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,450,0,0,0,0,270,860,0,0,NA,343,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/til-fods/faerdselsregler/hvad-siger-loven/,Success,NA,52,1481450,7439,35,1646843,103723,2,779841,2,28028,3,543214,16,190331,10,0,0,1706,2,1103788,27,Pass,1324000,Good,23000,Good,2125000,Good,"0,020",Good,Needs Improvement,238,NA,NA,2083,450,0,0,0,0,420,1470,2540,0,NA,176,0,0,0,2990,20198
https://sikkertrafik.dk/rad-og-viden/til-fods/bliv-set/,Success,NA,48,913240,3745,32,974496,99124,2,128259,2,28028,3,603305,16,114615,7,0,0,1165,2,465332,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,450,0,0,0,0,20,1220,0,0,NA,137,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/sma-el-koretojer/,Success,NA,47,882754,3612,33,905051,98755,2,67718,3,28028,3,594773,16,114612,7,0,0,1165,2,456797,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896,450,0,0,0,0,90,860,0,0,NA,166,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/til-fods/bliv-set/bliv-set-med-refleks/,Success,NA,67,849112,3237,30,816748,103846,2,0,0,28028,3,524275,15,159434,9,0,0,1165,1,386305,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1920,450,0,0,0,0,40,640,0,0,NA,187,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/knallert/,Success,NA,56,904423,4519,32,982543,99390,2,136050,2,28028,3,603297,16,114613,7,0,0,1165,2,465322,24,Pass,1364000,Good,47000,Good,1982000,Good,"0,020",Good,Needs Improvement,302,Needs Improvement,841,2113,450,0,0,0,0,300,1350,0,0,NA,156,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/motorcykel/faerdselsregler/born-pa-motorcykel/,Success,NA,51,869768,4513,30,858266,102046,2,61132,1,28028,3,528016,15,137879,8,0,0,1165,1,390041,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1899,450,0,0,0,0,450,1160,0,150,NA,144,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/sma-el-koretojer/el-lobehjul/,Success,NA,49,818336,3338,30,844826,109536,2,43943,1,28028,3,524276,15,137878,8,0,0,1165,1,386300,22,Pass,1294000,Good,31000,Good,1874000,Good,"0,040",Good,Needs Improvement,255,Good,580,1615,430,0,0,0,0,150,900,0,0,NA,243,0,0,0,430,20198
https://sikkertrafik.dk/rad-og-viden/motorcykel/,Success,NA,47,911061,3970,32,1029314,98978,2,183223,2,28028,3,603305,16,114615,7,0,0,1165,2,465332,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,450,0,0,0,0,80,1280,0,0,NA,175,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/knallert/kabinescooter/faerdselsregler/,Success,NA,52,854631,3671,30,898798,103212,2,104249,1,28028,3,524275,15,137869,8,0,0,1165,1,386290,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,450,0,0,0,0,250,900,0,0,NA,141,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/cykelhjelm/fakta-om-cykelhjelm/,Success,NA,53,864754,4068,31,858393,101915,2,51388,1,28028,3,524275,15,151622,9,0,0,1165,1,400043,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,450,0,0,0,0,130,990,0,0,NA,453,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/cykelhjelm/,Success,NA,51,869099,4599,33,930438,100402,2,91458,3,28028,3,594770,16,114615,7,0,0,1165,2,456797,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1931,450,0,0,0,0,380,1250,0,0,NA,388,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/cykelhjelm/hvor-mange-bruger-cykelhjelm/,Success,NA,49,853728,3576,30,892828,103336,2,98146,1,28028,3,524275,15,137878,8,0,0,1165,1,386299,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1893,450,0,0,0,0,10,960,0,0,NA,173,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/born-pa-cykel/hvad-siger-loven/,Success,NA,56,898523,4804,31,832644,103459,2,26874,1,28028,3,535240,16,137878,8,0,0,1165,1,397264,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,450,0,0,0,0,580,1200,0,0,NA,369,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/el-cykel/hvad-siger-loven/,Success,NA,47,843493,3224,30,918251,101143,2,134285,1,28028,3,515751,15,137879,8,0,0,1165,1,377776,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,450,0,0,0,0,0,620,0,0,NA,246,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/born-pa-cykel/0-2-ar/,Success,NA,54,952152,3539,31,886592,100093,2,98929,2,28028,3,543764,16,114613,7,0,0,1165,1,405789,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,450,0,0,0,0,0,900,0,0,NA,265,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/born-pa-cykel/7-9-ar/,Success,NA,54,973979,3826,34,932244,100784,2,64870,3,28028,3,622784,17,114613,7,0,0,1165,2,484809,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939,450,0,0,0,0,0,1100,0,0,NA,307,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/cykel/born-pa-cykel/,Success,NA,57,930050,4011,32,842462,101730,2,53155,3,28028,3,543765,16,114619,7,0,0,1165,1,405796,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1756,450,0,0,0,0,340,1090,0,0,NA,225,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/bil/uopmaerksomhed/hvad-siger-loven/,Success,NA,40,800027,2557,31,940568,109719,2,134285,1,28028,3,515750,15,151621,9,0,0,1165,1,391517,23,NA,1241000,Good,NA,NA,1840000,Good,"0,020",Good,NA,NA,Good,513,1595,450,0,0,0,0,0,180,0,0,NA,332,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/bil/uopmaerksomhed/,Success,NA,48,822266,3663,29,807002,104275,2,34645,1,28028,3,524275,15,114614,7,0,0,1165,1,386301,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1908,450,0,0,0,0,0,750,0,0,NA,555,0,0,0,450,20198
https://sikkertrafik.dk/rad-og-viden/bil/trailer/fartgraenser-med-trailer/,Success,NA,40,827827,4036,47,984194,105184,2,150386,14,28028,3,540001,18,159430,9,0,0,1165,1,386300,22,Pass,1064000,Good,36000,Good,1746000,Good,"0,020",Good,Needs Improvement,321,Good,431,1889,600,0,0,0,0,300,900,0,0,NA,197,0,0,0,600,32139
